lag_step,lag_time,weak_chaos_mi_normalized_excess_mean,weak_chaos_mi_normalized_excess_std,weak_chaos_mi_excess_mean,weak_chaos_mi_excess_std,weak_chaos_te_forward_mean,weak_chaos_te_forward_std,weak_chaos_te_backward_mean,weak_chaos_te_backward_std,weak_chaos_te_net_mean,weak_chaos_te_net_std,strong_chaos_mi_normalized_excess_mean,strong_chaos_mi_normalized_excess_std,strong_chaos_mi_excess_mean,strong_chaos_mi_excess_std,strong_chaos_te_forward_mean,strong_chaos_te_forward_std,strong_chaos_te_backward_mean,strong_chaos_te_backward_std,strong_chaos_te_net_mean,strong_chaos_te_net_std
1330,13.3,0.3576637029168108,0.10995969187331231,0.263776869044125,0.17247374025306647,0.008081433849199605,0.0075880345309988564,0.007345013563651662,0.00675336905473952,0.000736420285547943,0.0013511536344272912,0.5870069974027501,0.11345480394291514,0.09246166379123537,0.01552852122383995,0.00028432808376051,0.0005686561675210201,3.857785261187456e-05,7.715570522374912e-05,0.0002457502311486354,0.0005926722311073193
1340,13.4,0.3640828395503435,0.11731632764367537,0.2787711600926116,0.1978366710138553,0.010211149305419859,0.007728917295206903,0.008129712912658363,0.007784035302464901,0.0020814363927614964,0.0012533323692385115,0.5685805346486428,0.1070371007943279,0.08928445288819056,0.01244754211336835,0.0008097637468944631,0.0012775865855887208,0.0,0.0,0.0008097637468944631,0.0012775865855887208
1350,13.5,0.3928289974369954,0.11910378376683467,0.30967684007345075,0.22094358161003314,0.010653670767001123,0.009389198189582264,0.009797139516118136,0.00838490320435396,0.0008565312508829876,0.0013581906090948217,0.5916464214259799,0.12006862689889661,0.0929450507085903,0.01588092974325379,0.0003313618054048634,0.0006627236108097268,9.677458671665424e-05,0.00019354917343330849,0.0002345872186882092,0.0004691744373764184
1360,13.6,0.4436200208892062,0.14687724746630038,0.35477147979141965,0.2588192260649866,0.012393518988891341,0.011696634962882665,0.011691448155814708,0.010600686813660712,0.0007020708330766326,0.0015414191324626633,0.5873170426834754,0.13264914555981783,0.09195547294757997,0.01672516687346105,0.00022335188856227906,0.0004467037771245581,0.00015847433647922965,0.00031694867295845925,6.487755208304941e-05,0.0006089267693820458
1370,13.700000000000001,0.5086400629163055,0.18733285608978154,0.41457574555472954,0.3151447608986752,0.006370641517423226,0.004715016890322642,0.006095328002757508,0.005402370238298628,0.0002753135146657187,0.0011949088348910887,0.5929781177610893,0.12414319631197376,0.09310356564557179,0.015602274207865922,0.00023424608086957467,0.00029351236993223475,2.4964963760245804e-05,4.9929927520491614e-05,0.00020928111710932887,0.0003167623696167454
1380,13.8,0.5295594244993251,0.19302074175274306,0.4295772555532326,0.3231936023689981,0.006680195783826029,0.004480025563618331,0.006050484093759858,0.006008666266846208,0.0006297116900661727,0.002745342038380378,0.6118438273886929,0.11914887234033092,0.0961800929319684,0.014643999549324039,0.0003889443526845261,0.0004938471830187888,0.0004005878560170758,0.0008011757120341515,-1.1643503332549668e-05,0.0010942487516249267
1390,13.9,0.5578134342945674,0.19809126819583728,0.4533739247479329,0.35093805605948847,0.005638275329886899,0.006426311625830924,0.006087073615877044,0.007554100267102864,-0.00044879828599014604,0.0018434640702605497,0.6034291588757175,0.10595973723774975,0.09497131800945031,0.012242851583671574,7.776000154463974e-05,0.00015552000308927949,0.0002906972186126334,0.00047354283435833923,-0.00021293721706799364,0.0003222410533708266
1400,14.0,0.5867031251073416,0.2303931446371275,0.48924155293276145,0.4175258100400921,0.004096200253333218,0.0033334973533547837,0.004184041749593882,0.004970102530031069,-8.784149626066516e-05,0.002941941276509,0.6119705942667479,0.11249684687815782,0.09635976157351235,0.0141795077824019,0.0003211741735711992,0.00034898211707177536,0.0,0.0,0.0003211741735711992,0.00034898211707177536
1410,14.1,0.5600198269683963,0.15455325930379926,0.4388293278363401,0.3205496349372242,0.0015752444238530667,0.0013300003200699343,0.002416886720118986,0.0013728502147826594,-0.0008416422962659195,0.001658792894641455,0.6253383602461573,0.09908238295417633,0.09857194487065649,0.010606901971881568,0.00042003338207199996,0.0006200277565066644,5.7157159736248576e-05,0.00011431431947249715,0.00036287622233575136,0.0006556016506869176
1420,14.200000000000001,0.5268925624526919,0.12442904301133813,0.398345214615326,0.2626636746327477,0.0022869319391422343,0.0020879150691857926,0.0029711904043650044,0.002913365913174416,-0.0006842584652227704,0.0014230882826490937,0.6147716087332309,0.09661418875809431,0.09689120773201795,0.01078583059152488,0.00020922920730228855,0.0004184584146045771,0.0005278080331672343,0.000731512716014093,-0.0003185788258649458,0.0009649269460526077
1430,14.3,0.5054857873108689,0.13729622952771847,0.3894192899193678,0.2726111154806019,0.004872927145179219,0.0042882263518915775,0.0049354324404322384,0.005561908193929529,-6.250529525301946e-05,0.002032780471473099,0.5990143199947422,0.09185816648530648,0.0944459773753644,0.01062033360413361,0.0003810769872882147,0.0007621539745764294,0.0005172089057344589,0.0004792040347916964,-0.00013613191844624416,0.0008737829865995835
1440,14.4,0.47022824965402454,0.11278072051167856,0.348889616593577,0.21794351610146587,0.0064175487711464725,0.005699717453931174,0.00543641172239603,0.00619988784718987,0.0009811370487504416,0.0017816438889005865,0.5997834777488584,0.10591317062776145,0.09463404995853472,0.013997174804320523,0.0007101949638143662,0.001360171536958685,0.0,0.0,0.0007101949638143662,0.001360171536958685
1450,14.5,0.4402306071122566,0.09970796760069178,0.3214198447084365,0.1914252377021336,0.005889443329590373,0.006226729394253721,0.0051921581882193426,0.006579790557471315,0.0006972851413710304,0.001952101211937005,0.589395399538015,0.11210785929152026,0.09311240066715422,0.01655272381098809,0.0005315570112909569,0.0007278596778272536,0.00011448495112178388,0.00022896990224356774,0.000417072060169173,0.00083899790443862
1460,14.6,0.41162624342943605,0.09514921663020416,0.30251657137403093,0.1829911298568388,0.006726856391427678,0.005035422334114205,0.004796384624294459,0.005978669579470291,0.0019304717671332205,0.0017605057147810528,0.5828781493982439,0.12088514377411592,0.09153103316882436,0.015815626123964782,0.00041162429326908266,0.0004975222688559835,0.0002753038053499756,0.0005506076106999512,0.00013632048791910705,0.0008747156103211603
1470,14.700000000000001,0.3855071469565389,0.10352634217373435,0.2813453837021064,0.17017532069884309,0.006993849986948955,0.006270981381518602,0.005349065609357125,0.006291680345484641,0.0016447843775918326,0.0011405285863581869,0.6007806110162975,0.10273730243968125,0.09474882065386166,0.013880896321561462,0.0009237627097382472,0.0009401570162205618,0.0004864032464487383,0.0005402780640854173,0.0004373594632895089,0.0009389582630097319
1480,14.8,0.37010532091149223,0.11652114679232996,0.2740912530926425,0.1794166865951365,0.007102964559695324,0.006352415751677635,0.006375607480884704,0.0062198602093400095,0.0007273570788106191,0.0013856518359993148,0.6219911854901274,0.12155665824010009,0.09783381304267295,0.015750866215149976,0.0004481909988464497,0.0008963819976928993,5.6370290758241123e-05,0.00011274058151648226,0.0003918207080882086,0.0009309889571573819
1490,14.9,0.355851197356284,0.13088345697577214,0.26654485851504006,0.1858301872334248,0.007719703116435775,0.006940322576110801,0.006444436398627455,0.006333078209804957,0.001275266717808318,0.0012856331888212466,0.5965561514597787,0.11055049451370608,0.09394078319316786,0.013760907384851254,6.601537780649493e-05,0.00013203075561298987,0.0,0.0,6.601537780649493e-05,0.00013203075561298987
1500,15.0,0.37353732299942155,0.14888904510468234,0.28798027493209644,0.2177941932113424,0.00958908606904415,0.00756108064118373,0.007937931982416008,0.00802092084422377,0.0016511540866281423,0.002146559074623855,0.5753361651343087,0.10501081207729272,0.09042205125572708,0.010911610161335893,0.0,0.0,6.114403214108506e-05,0.0001222880642821701,-6.114403214108506e-05,0.0001222880642821701
1510,15.1,0.3941521109577836,0.14575363555277082,0.30879573446352165,0.23107566004723015,0.010251447059285554,0.008891089062798117,0.008304785516658633,0.008416810415695301,0.00194666154262692,0.0012757628842598905,0.5862581350587707,0.10841331545657093,0.09210277376106542,0.011629600796321627,0.0,0.0,0.00036399830813291825,0.00040765803679257716,-0.00036399830813291825,0.00040765803679257716
1520,15.200000000000001,0.44155518334565375,0.17146218727143867,0.3489222949317837,0.2602649952706346,0.008407989888763978,0.006476035805697493,0.0074259286388889375,0.00648529340271049,0.0009820612498750406,0.001929459933320524,0.5874757783488548,0.08821996356363025,0.09285935561976139,0.011880582178264779,0.0,0.0,0.00043488551963128676,0.0006799369712684206,-0.00043488551963128676,0.0006799369712684206
1530,15.3,0.505819702340762,0.2087000997272422,0.4111946244725262,0.3192615773415028,0.00671030397243976,0.005156481555973962,0.006628251411644076,0.005773046304949275,8.205256079568367e-05,0.0010633443756437953,0.592221458182142,0.07769209589343394,0.09362830197050373,0.010364718092520719,0.00017733343264919737,0.00035466686529839474,0.00024305314271975514,0.0002977966307041574,-6.571971007055776e-05,0.000299797497586735
1540,15.4,0.5577806218106928,0.234243222814536,0.4615649923986556,0.3612257354433667,0.005926687845409468,0.005458146625294992,0.006405364692242686,0.006143906862692636,-0.0004786768468332197,0.0012387526301101675,0.6080242917878461,0.10620528403511172,0.09618886043071354,0.016003331542726904,0.0,0.0,0.0003380853613174428,0.0006761707226348856,-0.0003380853613174428,0.0006761707226348856
1550,15.5,0.5906169531761186,0.23084626400473554,0.4957648637650401,0.4017655992974539,0.006685908851607973,0.0075289049175994716,0.006624724559471449,0.009342253131267105,6.118429213652588e-05,0.0018930874395994654,0.5988560702895952,0.08699105517117485,0.09480380468906827,0.013090466277112139,0.0,0.0,0.0003274482344474593,0.0005500305600856969,-0.0003274482344474593,0.0005500305600856969
1560,15.6,0.5793269033021192,0.2204478246935119,0.4806988448740218,0.39745359396756225,0.0017900760521975842,0.0006193883235861789,0.002058427428348196,0.0022507295944480185,-0.0002683513761506118,0.0020251813841324364,0.6226865050127122,0.09419650468437817,0.09828973879607597,0.011975214433721963,7.799398313624444e-07,1.559879662724889e-06,0.0,0.0,7.799398313624444e-07,1.559879662724889e-06
1570,15.700000000000001,0.5251957331572136,0.16277405605253178,0.413986928442082,0.30869357237484135,0.0019215365462024454,0.0015419514371405,0.002248661045108559,0.0019364345839100606,-0.0003271244989061132,0.0012577013946160388,0.6083708017873509,0.10938926549888323,0.09578330342866485,0.013988338564306042,0.0,0.0,6.78641997932522e-06,1.3572839958650438e-05,-6.78641997932522e-06,1.3572839958650438e-05
1580,15.8,0.47852742542954585,0.1375260477975969,0.36593033221098537,0.26193126647507997,0.0031970887511209812,0.002772467110608244,0.0032756152650423266,0.00322525758800454,-7.852651392134622e-05,0.0011798667421940574,0.6095471658222976,0.07991813235798723,0.0961761661824844,0.008851038878202681,0.00010690200369020339,0.00014645068114474015,8.809824517113998e-05,0.00017619649034227995,1.8803758519063406e-05,0.00026707445231146087
1590,15.9,0.4553380100785304,0.11379423091453639,0.34132992547563584,0.22747216036983253,0.004947602968460098,0.004930672894068778,0.005312889169716399,0.006431923205347313,-0.00036528620125630094,0.0019179624366172999,0.6216594128494195,0.08850761410719864,0.09839589836122917,0.012624467580812865,3.8248145025664496e-05,7.649629005132899e-05,0.0007416261746918468,0.0006967451295534524,-0.0007033780296661823,0.0006913724022851366
1600,16.0,0.4384223125270763,0.10227009744810094,0.326365251417055,0.20756303827379316,0.005455896330912047,0.006705720473049025,0.005527771745706131,0.006267416249199256,-7.187541479408456e-05,0.0015787170252268739,0.6244178194591226,0.10405585733264197,0.09845920207708514,0.013145471315251511,0.0002484217620120039,0.0003047356596718582,0.00019030783754781893,0.00029455423525848737,5.811392446418498e-05,0.0005236212719523546
1610,16.1,0.4217543481809045,0.10004917650151428,0.30950167023003866,0.18708572495805753,0.005966053609710589,0.006367936408669071,0.005123768056089862,0.0063561311440427076,0.000842285553620728,0.001564960750586713,0.6315036202457645,0.11806064023689594,0.09947543291313525,0.015462975318607566,6.820238180419783e-05,0.00013640476360839566,0.0002949398433644671,0.00030196994773134227,-0.0002267374615602693,0.00035431980353664854
1620,16.2,0.41323624390145286,0.12000702917121023,0.3010365490670982,0.1826453878223216,0.006285082515779247,0.006356845217604606,0.006033278989113894,0.006204525181801941,0.00025180352666535335,0.0018456591720372691,0.6361524365835505,0.11957842942754031,0.1002212027964978,0.01636305850349582,0.00018908662529144998,0.00025100163925435365,0.0002341232382740026,0.000288010191798472,-4.5036612982552596e-05,0.00027801635283433447
1630,16.3,0.3937979782421047,0.130290753809087,0.2868253185613669,0.17705542552805553,0.006701690601573204,0.0057614163833486125,0.005806539044595997,0.0062194285825454484,0.000895151556977206,0.0016055430691933176,0.6561684811917907,0.1164401111569546,0.10328271667136743,0.014346881329398617,0.0,0.0,0.0,0.0,0.0,0.0
1640,16.4,0.38208638449906634,0.14001550027341006,0.2848039342181309,0.196003784408179,0.006935306743273169,0.0059062620950792715,0.005886634704079326,0.006479049603027838,0.0010486720391938435,0.0018068955432296396,0.6144356349351064,0.09634304692761106,0.09713346617514242,0.013585941079037987,6.380233045197788e-05,7.841668765427834e-05,4.6602320361762914e-05,9.320464072352581e-05,1.7200010090214977e-05,0.00014416294684200392
1650,16.5,0.3751315369535048,0.13269334605083274,0.2825108968797276,0.19824845575629796,0.007736474636798429,0.006564795620511886,0.006807188336893316,0.0066664766262175944,0.0009292862999051126,0.0017499970260708038,0.6299509235032874,0.13054581487036165,0.09927672436198307,0.017736770359844778,0.0,0.0,0.0,0.0,0.0,0.0
1660,16.6,0.38612091198883636,0.13767781278768718,0.29354595550628754,0.20723472501164467,0.009264986701081094,0.008881243428462705,0.008066217741727125,0.008439689288823382,0.001198768959353967,0.0016953144845778254,0.63036512754938,0.11819267675604422,0.09949834476430339,0.016897733845238374,0.0,0.0,0.0003400919937623259,0.0006801839875246518,-0.0003400919937623259,0.0006801839875246518
1670,16.7,0.41704776443176017,0.14679434182371773,0.3279508736016202,0.23926396924075735,0.010669794648963851,0.011311375858319447,0.009396956371170672,0.010212690689379708,0.0012728382777931757,0.0014925375707052562,0.6244704440828535,0.11814829941369354,0.09861902601064584,0.016990699727042983,0.00018117891689189357,0.00036235783378378713,0.00032777669296105985,0.0006555533859221197,-0.00014659777606916628,0.0008245155510508079
1680,16.8,0.46473508789260887,0.1843857326679613,0.3772784621217266,0.2905398641070948,0.006371321279795607,0.005767827535850475,0.005848266367820951,0.00579922166655505,0.0005230549119746547,0.0013685884571042071,0.6407395429347742,0.10697317647418696,0.10096210573018613,0.012395745685710858,0.00031070096345777907,0.0003808431542130911,0.0,0.0,0.00031070096345777907,0.0003808431542130911
1690,16.9,0.5167046705017451,0.23382236527040096,0.4277761028959001,0.34412430825756657,0.006245606395217121,0.005449675378148858,0.0067906645796006245,0.005558066000093533,-0.000545058184383504,0.0013533219679488153,0.6679636060900339,0.10821245055530818,0.10540804188173528,0.014126710636781002,0.00016776969383025775,0.00033318210918566003,0.0,0.0,0.00016776969383025775,0.00033318210918566003
1700,17.0,0.5732992997582962,0.280708482697342,0.4826257251243725,0.40299737827372945,0.005887744897595451,0.006139565723575379,0.005924343586205845,0.007618789952303372,-3.659868861039424e-05,0.0017556068145156605,0.6550834555921685,0.0911763387665846,0.10334708570500409,0.010636935008663858,0.00014771504641456038,0.000233900280681313,0.0002864320017051711,0.0005728640034103422,-0.00013871695529061069,0.0006837420131592845
1710,17.1,0.5981082530691456,0.2794364897744398,0.5127746484719354,0.45331497320868475,0.00459204859850716,0.004734836596024258,0.005747079359780295,0.006740383792017123,-0.001155030761273134,0.002340437821851583,0.599615010546173,0.08921825142391268,0.09453575853550711,0.01005441216776438,1.678689502661694e-05,3.357379005323388e-05,0.0001936259742985155,0.000387251948597031,-0.0001768390792718986,0.00039697862521889947
1720,17.2,0.5639688950304489,0.19637731469012654,0.453473200114704,0.35578969537130095,0.0019615370142283474,0.001158093465025432,0.002414050383366217,0.001783270845278696,-0.00045251336913786956,0.0019074687517889118,0.5980740159998019,0.11661155761487624,0.09419799869574416,0.015398054369763624,0.0001435322872465873,0.00018021741026026027,0.00044815578931745005,0.0008963115786349,-0.0003046235020708627,0.0009820908369000132
1730,17.3,0.5234939160427053,0.15306664214059615,0.39962435358448534,0.2839870811954457,0.00244038260783521,0.0026707573231251986,0.0028174246270061174,0.002703279900060886,-0.00037704201917090706,0.0015445449947065369,0.6028314343497041,0.10538522253425325,0.09512202933802225,0.013996614793566418,1.9626200594627038e-05,3.9252401189254076e-05,0.0003839376877225988,0.0004998039783038622,-0.0003643114871279718,0.000489133696784345
1740,17.400000000000002,0.4968996534169342,0.16102638599684138,0.3767903969402865,0.27789825675083446,0.003847819454911377,0.004323113087921736,0.004521600445550103,0.004998186650829065,-0.0006737809906387262,0.00069878798387488,0.6202690639964024,0.10445677730384521,0.09765967363071512,0.012673470290215576,0.00020570828779849676,0.00032691474399557113,6.55011069315807e-05,0.0001310022138631614,0.00014020718086691606,0.00035603852649781993
1750,17.5,0.4568173993619606,0.12385949695125162,0.33070079710959366,0.20374885945564697,0.004353842313056913,0.004509172579583972,0.0035463294834409556,0.004264767665432267,0.0008075128296159579,0.0008480868812439308,0.6458787050348699,0.09777035572170464,0.10180650951447315,0.011750471142198658,0.0,0.0,0.0,0.0,0.0,0.0
1760,17.6,0.4229401915236334,0.0991170163748421,0.3074400858483285,0.1824840551618318,0.006250934914594672,0.004930531847782606,0.00473324882478369,0.005654600836262978,0.0015176860898109816,0.00220974774708591,0.6373457007169917,0.11324357720427676,0.10046477993397196,0.01558351882008296,0.00046528455919925027,0.0009305691183985004,0.0,0.0,0.00046528455919925027,0.0009305691183985004
1770,17.7,0.4077582515451965,0.0870627451746236,0.3006870249851818,0.17910262843129074,0.0072859630434661,0.006472796615104822,0.005938847675937689,0.007336298908127255,0.0013471153675284106,0.0019947581129033326,0.619056492208039,0.09797346449976368,0.0976258928632445,0.012549209874164859,0.00013154961509987475,0.0002630992301997495,1.510709443371984e-05,3.021418886743968e-05,0.00011644252066615492,0.0002722292545937793
1780,17.8,0.40086957877230633,0.09486499366231829,0.29739303414334134,0.1832285526318102,0.0073547589750076635,0.007740586700679353,0.006823084630779729,0.007682329952180618,0.0005316743442279351,0.0019418632216175982,0.6336419109998099,0.09714184061252588,0.0998191181731647,0.010867722303367461,0.0,0.0,0.0003867013167688432,0.0007734026335376865,-0.0003867013167688432,0.0007734026335376865
1790,17.900000000000002,0.38945786226219703,0.11189138608902224,0.28796098526253716,0.18015030261750925,0.007245289652230169,0.00667778471499015,0.0063157012160913965,0.006337398981252167,0.000929588436138773,0.001035130991397933,0.6160238566514892,0.10374780008214608,0.09722063135494048,0.013915962078017268,9.551165005861998e-05,0.00019102330011723997,0.00020732323642701534,0.00041464647285403063,-0.00011181158636839536,0.0004980212520076275
1800,18.0,0.3919449466119678,0.12370664327752455,0.2954288462841862,0.1984122069858955,0.006545309732786173,0.006109507503282676,0.006227990508312828,0.005398912351610744,0.0003173192244733461,0.0016118716959659723,0.6157756524392602,0.10367637561398972,0.09749012605417,0.01563979298262184,0.00031125337241517357,0.0006225067448303471,0.0006492253703105928,0.0007976980225499905,-0.0003379719978954192,0.0011949828260158237
1810,18.1,0.374970954753005,0.1258618801917016,0.28498824284722035,0.20153350142994547,0.0074205428630540774,0.006944379285948952,0.007400568659253824,0.0066037522082839995,1.9974203800254137e-05,0.0023740149397057436,0.6175732827080808,0.09929804636172788,0.09763420029588578,0.01307002674515815,0.0,0.0,0.0007789789271169127,0.0009989596384169074,-0.0007789789271169127,0.0009989596384169074
1820,18.2,0.38337068461746526,0.1243411442121058,0.2948341362724622,0.20806797175792427,0.009701436703519797,0.009033799889300802,0.008681726483972002,0.008437523812077869,0.0010197102195477956,0.0020164934367356397,0.637128187146186,0.09693039597432963,0.10086639427980212,0.014267801127223692,0.0,0.0,0.0005424875375447932,0.0005834598833096912,-0.0005424875375447932,0.0005834598833096912
1830,18.3,0.4381975085323192,0.15873575581219654,0.3389498815823981,0.24255500428142807,0.007712949523316086,0.006777900687911253,0.006973744111925567,0.006768376886242111,0.000739205411390521,0.0008669318180002604,0.6198171726524577,0.0887567693295981,0.09785810803988185,0.011198310928502405,0.00015478568872885796,0.00023183830615095593,6.808024776442344e-05,0.0001361604955288469,8.670544096443453e-05,0.00030555584893714703
1840,18.400000000000002,0.4837166985973183,0.19595900363193478,0.38582953057119773,0.2949295225492892,0.006455187025674876,0.005574600995617995,0.006472260675509355,0.005731799747871776,-1.7073649834478678e-05,0.0008660299735113067,0.6382228119021833,0.11302589507953005,0.10062874917201459,0.014609780761166003,0.00019429279080445012,0.00038858558160890025,0.0,0.0,0.00019429279080445012,0.00038858558160890025
1850,18.5,0.5370231622313295,0.23078931452021964,0.43844423004653155,0.34795488650122847,0.00688703623939903,0.005549621940786239,0.006577182903146228,0.0068036578379834746,0.0003098533362528022,0.0017582463614586237,0.6141196115057461,0.1171330273975069,0.09695220063790375,0.016784695515995752,0.0003988757174404254,0.0007355738414586292,0.0005082957715508863,0.0005714729669942649,-0.00010942005411046091,0.0006480203408425539
1860,18.6,0.5820273398703945,0.26267004433638685,0.49237367570722546,0.4155216918726922,0.006247585939274566,0.007352493613266198,0.006516691169689949,0.008812328877184066,-0.0002691052304153816,0.002189196751942455,0.599939351643015,0.10136522967544133,0.09485105626939856,0.014865521909613587,0.00016864014469853626,0.0003372802893970725,0.0003237086175403754,0.0004624496377285442,-0.00015506847284183916,0.0006609071018345761
1870,18.7,0.5893723459113533,0.2560163765161876,0.5004293982873469,0.43539680959175797,0.0016542874398029184,0.0009615239041497757,0.002527819032992827,0.002220424243695052,-0.000873531593189909,0.0018321848996656483,0.6280508772297188,0.09077378121218854,0.09926852071960554,0.012468527818732533,0.0,0.0,0.0006436907293592385,0.001248446744473751,-0.0006436907293592385,0.001248446744473751
1880,18.8,0.5213996314103271,0.167499050429914,0.41912998558716746,0.3257739271754336,0.0022792163694192935,0.00229665909489066,0.0025875495555891855,0.002137362324844884,-0.00030833318616989194,0.0017232965661079544,0.6190364048254644,0.11125954381276608,0.09773869900057974,0.015865175079795662,5.475569157654889e-05,0.00010951138315309777,1.0706837618847457e-05,2.1413675237694914e-05,4.404885395770143e-05,0.00011672107403603541
1890,18.900000000000002,0.4780553705146164,0.13684026956270942,0.36488890649784006,0.25913464703834466,0.0032518188777878173,0.003405059897855782,0.00356245521772162,0.00344143735129552,-0.00031063633993380304,0.0014304249043699039,0.6336176015110656,0.11827174792749758,0.09986045125023556,0.01627382440261669,0.0,0.0,0.0002124104373068328,0.00022657056432026271,-0.0002124104373068328,0.00022657056432026271
1900,19.0,0.4617706373969469,0.13406680252301753,0.34244817621160223,0.23010081908510668,0.00476718710386533,0.004646228667360635,0.004507929580286452,0.005176245805316572,0.0002592575235788789,0.0015631615035327038,0.6404078109176526,0.10150232242767643,0.1010176992282387,0.013082065798813675,0.00020952201795903478,0.0004190440359180696,0.0,0.0,0.00020952201795903478,0.0004190440359180696
1910,19.1,0.4344188854920363,0.12600198704690954,0.31177003173219553,0.18837824429494154,0.005931018574248964,0.005599728037064174,0.004382705316055964,0.004606460787291463,0.0015483132581930003,0.0020717930329475056,0.6342486395744549,0.11414947259715712,0.09998422326498779,0.015213156214081156,0.0,0.0,3.9064512897184214e-05,7.812902579436844e-05,-3.9064512897184214e-05,7.812902579436844e-05
1920,19.2,0.4175427284231629,0.11065270750135223,0.2982667113964698,0.17262712657637833,0.007070132901005531,0.0069475365391231956,0.005453474497365694,0.0062308673439723985,0.0016166584036398364,0.0016458073897800867,0.632846149353751,0.10723524414116359,0.10000205816581789,0.01565622539143649,0.00020948014763925055,0.0003865543234801047,0.0,0.0,0.00020948014763925055,0.0003865543234801047
1930,19.3,0.41248048237252277,0.09652476182148745,0.3000835101524152,0.17754930788021628,0.006811708035423377,0.007281569184684036,0.006412695225088011,0.007214333114852985,0.0003990128103353675,0.0018073728798160297,0.6529297736576669,0.1110406227009393,0.10303902077532419,0.015064479783595425,0.0001246958603501564,0.00015488413643569685,0.0004229070538923414,0.0004820261758696445,-0.00029821119354218504,0.0005842153556126884
1940,19.400000000000002,0.4022960440058701,0.1125902650411571,0.2940991173668016,0.1794755659621143,0.006851798890983848,0.007515409469902117,0.006745163985774618,0.007428162494415611,0.000106634905209229,0.0018241556380379981,0.6563965289271843,0.1496813827887642,0.10323925665608533,0.020983038560981906,0.00023587336609195742,0.0003639790644213134,0.0006523388410485019,0.0005542826434653665,-0.00041646547495654445,0.0007990134948279909
1950,19.5,0.40054444887725643,0.1417593685423267,0.2975614722854282,0.19758131587228514,0.007784741708023041,0.007945843016849917,0.006661294899198772,0.007584783425993127,0.001123446808824269,0.00127361011375647,0.6626238569165415,0.13718521862692437,0.10404181273281043,0.016824910618679252,8.521491744485632e-05,0.00011576249682841683,0.0004555308901131084,0.00045810195490032736,-0.00037031597266825206,0.0003876940898839168
1960,19.6,0.39830194347915254,0.16595738879760094,0.2975740148401675,0.20548713536994623,0.008528272407145512,0.006842570664783417,0.006750027868552703,0.0071451511075104335,0.0017782445385928062,0.0018765404614621316,0.6554416978179516,0.12969845040190864,0.10309751946022587,0.016516001041745196,1.0913247481867185e-05,2.182649496373437e-05,0.0002470836772630974,0.0004223366332159555,-0.00023617042978123017,0.00042534954768868704
1970,19.7,0.39911357553215415,0.16623459401825472,0.304247308823356,0.21763403662987707,0.008642597040313936,0.006996308397900067,0.006912904130753091,0.006769181106784687,0.0017296929095608458,0.0024222210515973475,0.6339096662629173,0.14181173043120876,0.10019919471117109,0.021702725070879936,0.0,0.0,0.0002811099398938286,0.0003453209023198348,-0.0002811099398938286,0.0003453209023198348
1980,19.8,0.41016143249491144,0.16821942419332747,0.31762993884584884,0.23303636772902228,0.009764210152689667,0.009856760611241933,0.007866090998526776,0.009036821827365775,0.0018981191541628914,0.002133766609243962,0.6267132067454205,0.11661078953123581,0.09910368685607748,0.01741517984029358,0.00015116060506232854,0.0003023212101246571,0.000618297385317354,0.0010004340341723534,-0.00046713678025502546,0.0011274232425731705
1990,19.900000000000002,0.4398377560369626,0.1751644672999106,0.3501347763707412,0.26935131190913075,0.006513899874844996,0.004075801773609154,0.005955862776989424,0.004747807916279358,0.0005580370978555719,0.0018727974242418535,0.6374070448927467,0.10344530944951426,0.10078555066279171,0.015382458276032514,0.0005525417707398231,0.0011050835414796463,0.0004323603626656781,0.0004573106493344188,0.00012018140807414507,0.00087960696749216
2000,20.0,0.47941372880419053,0.17819700983138978,0.38769156898345336,0.29874295106051435,0.005919747769918311,0.004848693193429276,0.0056445965007696,0.005642724581073677,0.00027515126914871136,0.0015801983997115864,0.6604432556097335,0.10874072017989361,0.10412307444335625,0.014196579982327992,0.0,0.0,2.904827281795218e-05,5.809654563590436e-05,-2.904827281795218e-05,5.809654563590436e-05
